Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1786752079,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786752080,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786752081,100,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786752082,200,GET,/events,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,8.776125003350899,8.776125003350899,8.776125003350899,8.776125003350899,3.0
1786752082,200,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,74,127.85264549893327,73.99299999815412,181.71229099971242,16.0
1786752082,200,POST,/urls [create],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,23,0,47,61.33892939238728,5.243874998996034,187.12820899963845,73.0
1786752082,200,GET,/urls [list],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,36,32.84940299636219,3.914457993232645,58.73083400365431,28.0
1786752082,200,POST,/users [create],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,22,0,340,320.10427468181166,42.71608300041407,610.0967499951366,126.36363636363636
1786752082,200,GET,/users [list],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,21,36.55581933465631,19.09745800367091,69.3581250088755,2484.3333333333335
1786752082,200,GET,/users/<id> [get],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,5,0,59,95.2287163992878,12.764750004862435,302.51937499269843,126.0
1786752082,200,PUT,/users/<id> [update],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,82.17762500862591,96.39533350127749,82.17762500862591,110.61304199392907,123.5
1786752082,200,,Aggregated,0.000000,0.000000,73,140,180,300,450,540,610,610,610,610,610,61,0,73,157.29050411504969,3.914457993232645,610.0967499951366,211.60655737704917
