Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1786748979,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786748980,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786748981,100,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786748982,200,GET,/events,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,3,24.760979002167005,2.644625012180768,46.87733299215324,3.0
1786748982,200,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,5,0,4,33.06179160135798,3.5160830011591315,96.62087500328198,16.0
1786748982,200,POST,/urls [create],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,57,0,33,44.10458629820169,3.008042011060752,145.32420900650322,73.0
1786748982,200,GET,/urls [list],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,11,0,13,24.532117366272193,4.2105000029550865,65.37866601138376,28.0
1786748982,200,POST,/users [create],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,51,0,170,172.20422876433827,33.59758299484383,346.6256249957951,126.3529411764706
1786748982,200,GET,/users [list],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,5,0,6,33.133483401616104,4.917416998068802,98.86595800344367,3169.0
1786748982,200,GET,/users/<id> [get],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,7,0,19,26.628327572585217,8.007541997358203,62.89370798913296,125.85714285714286
1786748982,200,PUT,/users/<id> [update],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,9,0,28,38.991074110122604,5.162500005098991,99.62966700550169,123.44444444444444
1786748982,200,,Aggregated,0.000000,0.000000,49,84,110,140,250,290,300,310,350,350,350,147,0,49,84.92548755119827,2.644625012180768,346.6256249957951,196.16326530612244
