Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1786749267,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786749268,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786749269,100,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786749270,200,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,30,102.6326253292306,24.40720899903681,253.64741699013393,16.0
1786749270,200,POST,/urls [create],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,25,0,50,65.08524164150003,5.634290995658375,282.2049580136081,73.0
1786749270,200,GET,/urls [list],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,25.268124998547137,38.522444330737926,25.268124998547137,64.90804099303205,28.0
1786749270,200,POST,/users [create],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,26,0,130,204.21098403872188,16.013957996619865,1095.026124996366,126.34615384615384
1786749270,200,GET,/users [list],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,8,0,24,27.414989372118725,12.1097910014214,44.44474999036174,1644.625
1786749270,200,GET,/users/<id> [get],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,19.25008300167974,19.25008300167974,19.25008300167974,19.25008300167974,123.0
1786749270,200,,Aggregated,0.000000,0.000000,65,88,130,160,280,370,470,1100,1100,1100,1100,66,0,64,115.13108837883037,5.634290995658375,1095.026124996366,280.6363636363636
1786749271,300,GET,/events,0.000000,0.000000,18,30,50,71,79,85,85,85,85,85,85,15,0,18,30.915497332656134,2.830833996995352,84.51912499731407,3.0
1786749271,300,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,28,0,15,30.846044643632403,3.784917003940791,253.64741699013393,16.0
1786749271,300,POST,/urls [create],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,218,0,29,46.571470784045296,3.464958004769869,321.98470800358336,73.0
1786749271,300,GET,/urls [list],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,33,0,14,20.329487334079616,4.823291004868224,68.99887500912882,28.0
1786749271,300,POST,/users [create],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,237,0,130,204.09915719428375,16.013957996619865,1163.7297920096898,126.41772151898734
1786749271,300,GET,/users [list],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,30,0,19,26.665290166662697,3.282374993432313,102.60204199585132,1820.3333333333333
1786749271,300,GET,/users/<id> [get],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,26,0,19,24.196645844382985,3.9243750070454553,88.15683299326338,122.0
1786749271,300,PUT,/users/<id> [update],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,16,0,34,37.950958310830174,7.680458991671912,96.392207997269,123.25
1786749271,300,,Aggregated,0.000000,0.000000,48,85,120,140,290,380,450,1100,1200,1200,1200,603,0,48,103.7457089683755,2.830833996995352,1163.7297920096898,177.52238805970148
1786749272,400,GET,/events,0.000000,0.000000,18,30,50,71,79,85,85,85,85,85,85,15,0,18,30.915497332656134,2.830833996995352,84.51912499731407,3.0
1786749272,400,GET,/health,0.000000,0.000000,14,22,29,39,68,71,74,74,74,74,74,28,0,15,30.846044643632403,3.784917003940791,253.64741699013393,16.0
1786749272,400,POST,/urls [create],0.000000,0.000000,27,42,59,72,100,130,180,230,320,320,320,218,0,29,46.571470784045296,3.464958004769869,321.98470800358336,73.0
1786749272,400,GET,/urls [list],0.000000,0.000000,13,17,20,28,46,52,69,69,69,69,69,33,0,14,20.329487334079616,4.823291004868224,68.99887500912882,28.0
1786749272,400,POST,/users [create],0.000000,0.000000,130,240,290,340,400,450,1100,1100,1200,1200,1200,237,0,130,204.09915719428375,16.013957996619865,1163.7297920096898,126.41772151898734
1786749272,400,GET,/users [list],0.000000,0.000000,14,26,39,47,67,74,100,100,100,100,100,30,0,19,26.665290166662697,3.282374993432313,102.60204199585132,1820.3333333333333
1786749272,400,GET,/users/<id> [get],0.000000,0.000000,19,24,29,34,53,70,88,88,88,88,88,26,0,19,24.196645844382985,3.9243750070454553,88.15683299326338,122.0
1786749272,400,PUT,/users/<id> [update],0.000000,0.000000,34,44,71,77,79,96,96,96,96,96,96,16,0,34,37.950958310830174,7.680458991671912,96.392207997269,123.25
1786749272,400,,Aggregated,0.000000,0.000000,48,85,120,140,290,380,450,1100,1200,1200,1200,603,0,48,103.7457089683755,2.830833996995352,1163.7297920096898,177.52238805970148
1786749273,500,GET,/events,5.000000,0.000000,16,18,30,30,71,79,85,85,85,85,85,22,0,16,24.113591091008857,2.7242090000072494,84.51912499731407,3.0
1786749273,500,GET,/health,9.333333,0.000000,14,22,28,35,68,74,100,100,100,100,100,36,0,15,29.349530083790242,2.563542002462782,253.64741699013393,16.0
1786749273,500,POST,/urls [create],71.666667,0.000000,27,41,56,66,96,120,160,190,320,320,320,255,0,29,44.56298008598798,3.464958004769869,321.98470800358336,73.0
1786749273,500,GET,/urls [list],10.666667,0.000000,11,15,20,22,34,46,69,69,69,69,69,50,0,11,16.369058300042525,2.1629169932566583,68.99887500912882,28.0
1786749273,500,POST,/users [create],68.333333,0.000000,110,180,270,320,380,420,1100,1100,1200,1200,1200,278,0,110,183.36882705049817,4.326666996348649,1163.7297920096898,126.41726618705036
1786749273,500,GET,/users [list],10.000000,0.000000,12,22,27,36,58,74,100,100,100,100,100,41,0,14,22.764876878127545,1.6682080022292212,102.60204199585132,2419.2926829268295
1786749273,500,GET,/users/<id> [get],8.333333,0.000000,14,23,29,30,51,70,88,88,88,88,88,32,0,14,21.729697904447676,3.089999998337589,88.15683299326338,122.5625
1786749273,500,PUT,/users/<id> [update],5.333333,0.000000,34,44,70,71,79,96,96,96,96,96,96,23,0,34,37.23899643417731,6.67079200502485,96.392207997269,123.43478260869566
1786749273,500,,Aggregated,188.666667,0.000000,42,74,96,120,270,370,430,490,1200,1200,1200,737,0,42,91.22230128482745,1.6682080022292212,1163.7297920096898,219.47489823609226
1786749274,600,GET,/events,7.250000,0.000000,7,16,22,27,54,71,79,85,85,85,85,58,0,7,16.916053966018932,1.5867080073803663,84.51912499731407,3.0
1786749274,600,GET,/health,10.750000,0.000000,9,15,22,25,39,54,74,100,100,100,100,84,0,9,19.055922083637036,1.6824159974930808,253.64741699013393,16.0
1786749274,600,POST,/urls [create],80.250000,0.000000,26,38,48,56,78,100,130,150,320,320,320,558,1,27,37.71293174192634,2.1613749995594844,321.98470800358336,73.15053763440861
1786749274,600,GET,/urls [list],16.000000,0.000000,7,15,18,20,30,43,69,77,100,100,100,150,0,8,14.077443880281256,1.999582993448712,103.82574998948257,28.0
1786749274,600,POST,/users [create],77.500000,0.000000,75,100,120,150,290,380,450,1100,1200,1200,1200,555,0,76,126.3858814793534,4.326666996348649,1163.7297920096898,126.55675675675676
1786749274,600,GET,/users [list],14.750000,0.000000,9,15,23,27,49,60,67,74,100,100,100,146,0,10,17.211113568620235,1.6682080022292212,102.60204199585132,2913.404109589041
1786749274,600,GET,/users/<id> [get],12.250000,0.000000,10,14,21,23,30,47,54,70,88,88,88,113,0,10,14.268910742196898,1.752999989548698,88.15683299326338,125.01769911504425
1786749274,600,PUT,/users/<id> [update],7.000000,0.000000,19,39,44,49,77,96,100,110,110,110,110,86,0,19,29.974753836773573,3.311791006126441,109.70870799792465,123.68604651162791
1786749274,600,,Aggregated,225.750000,0.000000,31,49,66,77,120,230,370,420,1100,1200,1200,1750,1,31,58.61969349998981,1.5867080073803663,1163.7297920096898,323.94057142857145
1786749275,700,GET,/events,7.250000,0.000000,7,16,22,27,54,71,79,85,85,85,85,58,0,7,16.916053966018932,1.5867080073803663,84.51912499731407,3.0
1786749275,700,GET,/health,10.750000,0.000000,9,15,22,25,39,54,74,100,100,100,100,84,0,9,19.055922083637036,1.6824159974930808,253.64741699013393,16.0
1786749275,700,POST,/urls [create],80.250000,0.000000,26,38,48,56,78,100,130,150,320,320,320,558,1,27,37.71293174192634,2.1613749995594844,321.98470800358336,73.15053763440861
1786749275,700,GET,/urls [list],16.000000,0.000000,7,15,18,20,30,43,69,77,100,100,100,150,0,8,14.077443880281256,1.999582993448712,103.82574998948257,28.0
1786749275,700,POST,/users [create],77.500000,0.000000,75,100,120,150,290,380,450,1100,1200,1200,1200,555,0,76,126.3858814793534,4.326666996348649,1163.7297920096898,126.55675675675676
1786749275,700,GET,/users [list],14.750000,0.000000,9,15,23,27,49,60,67,74,100,100,100,146,0,10,17.211113568620235,1.6682080022292212,102.60204199585132,2913.404109589041
1786749275,700,GET,/users/<id> [get],12.250000,0.000000,10,14,21,23,30,47,54,70,88,88,88,113,0,10,14.268910742196898,1.752999989548698,88.15683299326338,125.01769911504425
1786749275,700,PUT,/users/<id> [update],7.000000,0.000000,19,39,44,49,77,96,100,110,110,110,110,86,0,19,29.974753836773573,3.311791006126441,109.70870799792465,123.68604651162791
1786749275,700,,Aggregated,225.750000,0.000000,31,49,66,77,120,230,370,420,1100,1200,1200,1750,1,31,58.61969349998981,1.5867080073803663,1163.7297920096898,323.94057142857145
1786749276,800,GET,/events,9.666667,0.000000,6,13,19,25,50,63,79,85,85,85,85,64,0,6,16.045620516024428,1.5867080073803663,84.51912499731407,3.0
1786749276,800,GET,/health,13.666667,0.000000,9,14,21,25,39,54,74,100,100,100,100,89,0,9,18.128603887960075,1.6824159974930808,253.64741699013393,16.0
1786749276,800,POST,/urls [create],91.000000,0.166667,26,38,50,58,83,110,130,150,320,320,320,601,1,27,38.47252522965102,2.1613749995594844,321.98470800358336,73.13976705490849
1786749276,800,GET,/urls [list],24.333333,0.000000,6,13,18,20,33,47,69,100,120,120,120,178,0,7,14.456211820717645,1.999582993448712,117.72687500342727,28.0
1786749276,800,POST,/users [create],87.166667,0.000000,73,97,120,140,280,370,430,1100,1200,1200,1200,597,0,74,121.15479168849993,4.326666996348649,1163.7297920096898,126.54773869346734
1786749276,800,GET,/users [list],24.333333,0.000000,7,15,26,28,51,60,74,100,130,130,130,171,0,10,17.899194450460765,1.6682080022292212,126.97783300245646,2970.1169590643276
1786749276,800,GET,/users/<id> [get],18.500000,0.000000,9,13,20,24,34,53,70,72,88,88,88,134,0,9,14.743731312306924,1.2175409938208759,88.15683299326338,125.07462686567165
1786749276,800,PUT,/users/<id> [update],14.166667,0.000000,17,39,44,49,77,97,100,110,110,110,110,96,0,17,29.862739957934537,3.311791006126441,109.70870799792465,123.71875
1786749276,800,,Aggregated,282.833333,0.166667,31,49,65,75,110,210,360,410,1100,1200,1200,1930,1,31,56.252961008827,1.2175409938208759,1163.7297920096898,343.33316062176164
1786749277,900,GET,/events,11.142857,0.000000,6,16,25,32,63,79,86,86,88,88,88,130,0,6,18.976048430508506,1.5220829955069348,88.30337499966845,3.0
1786749277,900,GET,/health,16.428571,0.000000,6,14,21,27,42,65,100,120,130,130,130,195,0,6,17.488382646787123,1.4602090086555108,253.64741699013393,16.0
1786749277,900,POST,/urls [create],95.428571,0.142857,27,41,52,59,79,100,130,140,320,320,320,908,1,27,37.54188678955153,1.9805830088444054,321.98470800358336,73.09251101321586
1786749277,900,GET,/urls [list],28.428571,0.000000,5,13,19,24,42,61,77,87,120,120,120,335,0,5,15.265924868881077,1.936375003424473,117.72687500342727,28.0
1786749277,900,POST,/users [create],90.714286,0.000000,72,93,110,120,220,340,410,460,1200,1200,1200,878,1,73,108.26387397701555,3.9031250053085387,1163.7297920096898,126.50113895216401
1786749277,900,GET,/users [list],27.000000,0.000000,5,14,22,27,45,58,67,77,130,130,130,308,0,5,15.72330370778785,1.6682080022292212,126.97783300245646,3045.8376623376626
1786749277,900,GET,/users/<id> [get],21.285714,0.000000,7,13,20,23,37,52,87,89,130,130,130,247,0,7,14.833360971038811,1.2175409938208759,125.29774999711663,125.39676113360323
1786749277,900,PUT,/users/<id> [update],15.857143,0.000000,9,28,41,48,74,93,110,130,130,130,130,199,0,9,25.97418609483287,3.311791006126441,134.3248329940252,123.77386934673366
1786749277,900,,Aggregated,306.285714,0.142857,27,46,60,71,100,140,280,380,1100,1200,1200,3200,2,27,48.065750323316934,1.2175409938208759,1163.7297920096898,370.015
1786749278,1000,GET,/events,11.142857,0.000000,6,16,25,32,63,79,86,86,88,88,88,130,0,6,18.976048430508506,1.5220829955069348,88.30337499966845,3.0
1786749278,1000,GET,/health,16.428571,0.000000,6,14,21,27,42,65,100,120,130,130,130,195,0,6,17.488382646787123,1.4602090086555108,253.64741699013393,16.0
1786749278,1000,POST,/urls [create],95.428571,0.142857,27,41,52,59,79,100,130,140,320,320,320,908,1,27,37.54188678955153,1.9805830088444054,321.98470800358336,73.09251101321586
1786749278,1000,GET,/urls [list],28.428571,0.000000,5,13,19,24,42,61,77,87,120,120,120,335,0,5,15.265924868881077,1.936375003424473,117.72687500342727,28.0
1786749278,1000,POST,/users [create],90.714286,0.000000,72,93,110,120,220,340,410,460,1200,1200,1200,878,1,73,108.26387397701555,3.9031250053085387,1163.7297920096898,126.50113895216401
